0    [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 269, speed: 18, numberOfBlocks:24, blockLength: 200, crossings: 3-9-15, singleDirection: true, highBlocknumberSectionIds: null}
1968 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 208, speed: 50, numberOfBlocks:23, blockLength: 89, crossings: 15-2-14, singleDirection: true, highBlocknumberSectionIds: null}
2077 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 212, speed: 27, numberOfBlocks:33, blockLength: 117, crossings: 20, singleDirection: true, highBlocknumberSectionIds: null}
2186 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 492, speed: 12, numberOfBlocks:40, blockLength: 111, crossings: 8-9-25-8, singleDirection: true, highBlocknumberSectionIds: null}
2296 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 317, speed: 43, numberOfBlocks:9, blockLength: 150, crossings: 2-2-9, singleDirection: true, highBlocknumberSectionIds: null}
2405 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 247, speed: 40, numberOfBlocks:1, blockLength: 199, crossings: null, singleDirection: false, highBlocknumberSectionIds: 453-917}
2515 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 299, speed: 20, numberOfBlocks:21, blockLength: 65, crossings: 3-4-20-19, singleDirection: false, highBlocknumberSectionIds: 340-736}
2624 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 476, speed: 14, numberOfBlocks:9, blockLength: 142, crossings: 2-3-1-8, singleDirection: true, highBlocknumberSectionIds: null}
2733 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 56, speed: 37, numberOfBlocks:4, blockLength: 165, crossings: 2-1, singleDirection: true, highBlocknumberSectionIds: null}
2843 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 270, speed: 32, numberOfBlocks:32, blockLength: 155, crossings: 14-17-4, singleDirection: false, highBlocknumberSectionIds: 341-682}
2946 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 232, speed: 40, numberOfBlocks:50, blockLength: 122, crossings: null, singleDirection: false, highBlocknumberSectionIds: 251-738}
2946 [main] INFO  be.kdg.Simulator.RideSimulator  - Ride after getRoute: Ride: { rideId: 33, Delay: 10000, rideSections: [Section: { sectionId: 269, speed: 18, numberOfBlocks:24, blockLength: 200, crossings: 3-9-15, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 364, speed: 6, numberOfBlocks:44, blockLength: 102, crossings: 42-17-35, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 51, speed: 34, numberOfBlocks:7, blockLength: 90, crossings: 2-6-7-3, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 33, speed: 4, numberOfBlocks:31, blockLength: 106, crossings: 16-7-4-13, singleDirection: false, highBlocknumberSectionIds: 185-503}, Section: { sectionId: 457, speed: 50, numberOfBlocks:2, blockLength: 171, crossings: 2-1-1-2, singleDirection: false, highBlocknumberSectionIds: 332-969}, Section: { sectionId: 270, speed: 50, numberOfBlocks:18, blockLength: 119, crossings: 11-10-4, singleDirection: false, highBlocknumberSectionIds: 206-971}, Section: { sectionId: 29, speed: 41, numberOfBlocks:45, blockLength: 174, crossings: 31-21-19-29, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 211, speed: 20, numberOfBlocks:7, blockLength: 170, crossings: null, singleDirection: false, highBlocknumberSectionIds: 55-564}, Section: { sectionId: 258, speed: 46, numberOfBlocks:18, blockLength: 62, crossings: 9, singleDirection: false, highBlocknumberSectionIds: 432-727}, Section: { sectionId: 362, speed: 16, numberOfBlocks:4, blockLength: 172, crossings: null, singleDirection: false, highBlocknumberSectionIds: 468-680}, Section: { sectionId: 173, speed: 10, numberOfBlocks:8, blockLength: 60, crossings: 3-7-2-6, singleDirection: false, highBlocknumberSectionIds: 117-753}, Section: { sectionId: 35, speed: 5, numberOfBlocks:15, blockLength: 72, crossings: 11-11-13-12, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 468, speed: 27, numberOfBlocks:13, blockLength: 152, crossings: null, singleDirection: false, highBlocknumberSectionIds: 231-920}, Section: { sectionId: 85, speed: 2, numberOfBlocks:26, blockLength: 155, crossings: 16, singleDirection: false, highBlocknumberSectionIds: 493-590}, Section: { sectionId: 86, speed: 29, numberOfBlocks:22, blockLength: 187, crossings: 19-12, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 27, speed: 23, numberOfBlocks:24, blockLength: 116, crossings: 16, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 217, speed: 24, numberOfBlocks:49, blockLength: 114, crossings: 15-47-38-32, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 12, speed: 33, numberOfBlocks:39, blockLength: 118, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 208, speed: 50, numberOfBlocks:23, blockLength: 89, crossings: 15-2-14, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 212, speed: 27, numberOfBlocks:33, blockLength: 117, crossings: 20, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 492, speed: 12, numberOfBlocks:40, blockLength: 111, crossings: 8-9-25-8, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 317, speed: 43, numberOfBlocks:9, blockLength: 150, crossings: 2-2-9, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 247, speed: 40, numberOfBlocks:1, blockLength: 199, crossings: null, singleDirection: false, highBlocknumberSectionIds: 453-917}, Section: { sectionId: 299, speed: 20, numberOfBlocks:21, blockLength: 65, crossings: 3-4-20-19, singleDirection: false, highBlocknumberSectionIds: 340-736}, Section: { sectionId: 476, speed: 14, numberOfBlocks:9, blockLength: 142, crossings: 2-3-1-8, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 56, speed: 37, numberOfBlocks:4, blockLength: 165, crossings: 2-1, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 270, speed: 32, numberOfBlocks:32, blockLength: 155, crossings: 14-17-4, singleDirection: false, highBlocknumberSectionIds: 341-682}, Section: { sectionId: 232, speed: 40, numberOfBlocks:50, blockLength: 122, crossings: null, singleDirection: false, highBlocknumberSectionIds: 251-738}]}
3173 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 421, speed: 45, numberOfBlocks:43, blockLength: 135, crossings: 26-38-39, singleDirection: true, highBlocknumberSectionIds: null}
3282 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 257, speed: 12, numberOfBlocks:20, blockLength: 102, crossings: 2-12-13, singleDirection: true, highBlocknumberSectionIds: null}
3392 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 30, speed: 6, numberOfBlocks:29, blockLength: 58, crossings: null, singleDirection: false, highBlocknumberSectionIds: 28-734}
3501 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 430, speed: 24, numberOfBlocks:17, blockLength: 171, crossings: 1-15-17-13, singleDirection: false, highBlocknumberSectionIds: 358-947}
3610 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 324, speed: 39, numberOfBlocks:37, blockLength: 158, crossings: 12, singleDirection: true, highBlocknumberSectionIds: null}
3720 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 44, speed: 13, numberOfBlocks:36, blockLength: 156, crossings: 2-5, singleDirection: true, highBlocknumberSectionIds: null}
3829 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 117, speed: 23, numberOfBlocks:50, blockLength: 54, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}
3932 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 498, speed: 47, numberOfBlocks:23, blockLength: 189, crossings: 18, singleDirection: false, highBlocknumberSectionIds: 196-604}
4046 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 435, speed: 18, numberOfBlocks:47, blockLength: 59, crossings: 42, singleDirection: false, highBlocknumberSectionIds: 69-633}
4155 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 142, speed: 39, numberOfBlocks:19, blockLength: 73, crossings: 13-12-14, singleDirection: true, highBlocknumberSectionIds: null}
4265 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 71, speed: 22, numberOfBlocks:20, blockLength: 53, crossings: 13-8-16, singleDirection: false, highBlocknumberSectionIds: 450-684}
4374 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 383, speed: 11, numberOfBlocks:10, blockLength: 102, crossings: 6-6-1, singleDirection: false, highBlocknumberSectionIds: 143-855}
4484 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 345, speed: 13, numberOfBlocks:34, blockLength: 133, crossings: 26-33-25, singleDirection: true, highBlocknumberSectionIds: null}
4593 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 210, speed: 30, numberOfBlocks:20, blockLength: 90, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}
4702 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 161, speed: 48, numberOfBlocks:40, blockLength: 188, crossings: 25-25-26-1, singleDirection: false, highBlocknumberSectionIds: 197-724}
4812 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 217, speed: 2, numberOfBlocks:36, blockLength: 74, crossings: 32, singleDirection: false, highBlocknumberSectionIds: 98-784}
4914 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 200, speed: 5, numberOfBlocks:18, blockLength: 159, crossings: 8-10-10-13, singleDirection: true, highBlocknumberSectionIds: null}
5017 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 385, speed: 16, numberOfBlocks:28, blockLength: 113, crossings: null, singleDirection: false, highBlocknumberSectionIds: 93-807}
5126 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 81, speed: 4, numberOfBlocks:39, blockLength: 187, crossings: 2-17, singleDirection: true, highBlocknumberSectionIds: null}
5236 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 157, speed: 40, numberOfBlocks:31, blockLength: 115, crossings: 21, singleDirection: false, highBlocknumberSectionIds: 64-786}
5345 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 421, speed: 8, numberOfBlocks:8, blockLength: 101, crossings: 2, singleDirection: false, highBlocknumberSectionIds: 362-879}
5455 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 111, speed: 24, numberOfBlocks:48, blockLength: 79, crossings: 40-42, singleDirection: false, highBlocknumberSectionIds: 345-757}
5564 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 74, speed: 36, numberOfBlocks:46, blockLength: 130, crossings: 29-3-45, singleDirection: false, highBlocknumberSectionIds: 269-702}
5673 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 361, speed: 44, numberOfBlocks:29, blockLength: 79, crossings: 28-9, singleDirection: false, highBlocknumberSectionIds: 256-520}
5783 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 153, speed: 2, numberOfBlocks:29, blockLength: 171, crossings: null, singleDirection: false, highBlocknumberSectionIds: 305-663}
5892 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 260, speed: 25, numberOfBlocks:5, blockLength: 75, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}
6000 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 37, speed: 14, numberOfBlocks:21, blockLength: 198, crossings: 19, singleDirection: false, highBlocknumberSectionIds: 411-764}
6109 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 199, speed: 16, numberOfBlocks:42, blockLength: 153, crossings: 12-26-34-38, singleDirection: false, highBlocknumberSectionIds: 217-975}
6218 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 25, speed: 25, numberOfBlocks:40, blockLength: 101, crossings: 19, singleDirection: false, highBlocknumberSectionIds: 51-778}
6328 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 159, speed: 46, numberOfBlocks:50, blockLength: 62, crossings: 33, singleDirection: true, highBlocknumberSectionIds: null}
6328 [main] INFO  be.kdg.Simulator.RideSimulator  - Ride after getRoute: Ride: { rideId: 42, Delay: 10000, rideSections: [Section: { sectionId: 421, speed: 45, numberOfBlocks:43, blockLength: 135, crossings: 26-38-39, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 257, speed: 12, numberOfBlocks:20, blockLength: 102, crossings: 2-12-13, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 30, speed: 6, numberOfBlocks:29, blockLength: 58, crossings: null, singleDirection: false, highBlocknumberSectionIds: 28-734}, Section: { sectionId: 430, speed: 24, numberOfBlocks:17, blockLength: 171, crossings: 1-15-17-13, singleDirection: false, highBlocknumberSectionIds: 358-947}, Section: { sectionId: 324, speed: 39, numberOfBlocks:37, blockLength: 158, crossings: 12, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 44, speed: 13, numberOfBlocks:36, blockLength: 156, crossings: 2-5, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 117, speed: 23, numberOfBlocks:50, blockLength: 54, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 498, speed: 47, numberOfBlocks:23, blockLength: 189, crossings: 18, singleDirection: false, highBlocknumberSectionIds: 196-604}, Section: { sectionId: 435, speed: 18, numberOfBlocks:47, blockLength: 59, crossings: 42, singleDirection: false, highBlocknumberSectionIds: 69-633}, Section: { sectionId: 142, speed: 39, numberOfBlocks:19, blockLength: 73, crossings: 13-12-14, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 71, speed: 22, numberOfBlocks:20, blockLength: 53, crossings: 13-8-16, singleDirection: false, highBlocknumberSectionIds: 450-684}, Section: { sectionId: 383, speed: 11, numberOfBlocks:10, blockLength: 102, crossings: 6-6-1, singleDirection: false, highBlocknumberSectionIds: 143-855}, Section: { sectionId: 345, speed: 13, numberOfBlocks:34, blockLength: 133, crossings: 26-33-25, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 210, speed: 30, numberOfBlocks:20, blockLength: 90, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 161, speed: 48, numberOfBlocks:40, blockLength: 188, crossings: 25-25-26-1, singleDirection: false, highBlocknumberSectionIds: 197-724}, Section: { sectionId: 217, speed: 2, numberOfBlocks:36, blockLength: 74, crossings: 32, singleDirection: false, highBlocknumberSectionIds: 98-784}, Section: { sectionId: 200, speed: 5, numberOfBlocks:18, blockLength: 159, crossings: 8-10-10-13, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 385, speed: 16, numberOfBlocks:28, blockLength: 113, crossings: null, singleDirection: false, highBlocknumberSectionIds: 93-807}, Section: { sectionId: 81, speed: 4, numberOfBlocks:39, blockLength: 187, crossings: 2-17, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 157, speed: 40, numberOfBlocks:31, blockLength: 115, crossings: 21, singleDirection: false, highBlocknumberSectionIds: 64-786}, Section: { sectionId: 421, speed: 8, numberOfBlocks:8, blockLength: 101, crossings: 2, singleDirection: false, highBlocknumberSectionIds: 362-879}, Section: { sectionId: 111, speed: 24, numberOfBlocks:48, blockLength: 79, crossings: 40-42, singleDirection: false, highBlocknumberSectionIds: 345-757}, Section: { sectionId: 74, speed: 36, numberOfBlocks:46, blockLength: 130, crossings: 29-3-45, singleDirection: false, highBlocknumberSectionIds: 269-702}, Section: { sectionId: 361, speed: 44, numberOfBlocks:29, blockLength: 79, crossings: 28-9, singleDirection: false, highBlocknumberSectionIds: 256-520}, Section: { sectionId: 153, speed: 2, numberOfBlocks:29, blockLength: 171, crossings: null, singleDirection: false, highBlocknumberSectionIds: 305-663}, Section: { sectionId: 260, speed: 25, numberOfBlocks:5, blockLength: 75, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}, Section: { sectionId: 37, speed: 14, numberOfBlocks:21, blockLength: 198, crossings: 19, singleDirection: false, highBlocknumberSectionIds: 411-764}, Section: { sectionId: 199, speed: 16, numberOfBlocks:42, blockLength: 153, crossings: 12-26-34-38, singleDirection: false, highBlocknumberSectionIds: 217-975}, Section: { sectionId: 25, speed: 25, numberOfBlocks:40, blockLength: 101, crossings: 19, singleDirection: false, highBlocknumberSectionIds: 51-778}, Section: { sectionId: 159, speed: 46, numberOfBlocks:50, blockLength: 62, crossings: 33, singleDirection: true, highBlocknumberSectionIds: null}]}
6552 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 402, speed: 22, numberOfBlocks:6, blockLength: 92, crossings: 2-3, singleDirection: false, highBlocknumberSectionIds: 457-680}
6661 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 152, speed: 7, numberOfBlocks:48, blockLength: 188, crossings: 25, singleDirection: false, highBlocknumberSectionIds: 244-996}
6771 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 332, speed: 38, numberOfBlocks:28, blockLength: 62, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}
6880 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 412, speed: 31, numberOfBlocks:42, blockLength: 82, crossings: 41, singleDirection: true, highBlocknumberSectionIds: null}
6983 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 250, speed: 44, numberOfBlocks:39, blockLength: 167, crossings: null, singleDirection: false, highBlocknumberSectionIds: 68-708}
7093 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 151, speed: 15, numberOfBlocks:34, blockLength: 188, crossings: 32-15, singleDirection: true, highBlocknumberSectionIds: null}
7202 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 68, speed: 13, numberOfBlocks:21, blockLength: 69, crossings: 12-21, singleDirection: false, highBlocknumberSectionIds: 27-866}
7311 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 109, speed: 31, numberOfBlocks:42, blockLength: 93, crossings: 10, singleDirection: false, highBlocknumberSectionIds: 298-629}
7421 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 495, speed: 21, numberOfBlocks:38, blockLength: 163, crossings: 11-8, singleDirection: true, highBlocknumberSectionIds: null}
7530 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 140, speed: 24, numberOfBlocks:11, blockLength: 177, crossings: 10-8, singleDirection: true, highBlocknumberSectionIds: null}
7640 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 305, speed: 5, numberOfBlocks:16, blockLength: 74, crossings: null, singleDirection: false, highBlocknumberSectionIds: 6-519}
7749 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 336, speed: 10, numberOfBlocks:31, blockLength: 148, crossings: 22-15-4, singleDirection: false, highBlocknumberSectionIds: 441-574}
7858 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 374, speed: 5, numberOfBlocks:36, blockLength: 106, crossings: 13, singleDirection: false, highBlocknumberSectionIds: 84-782}
7970 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 133, speed: 44, numberOfBlocks:35, blockLength: 67, crossings: 4-34-14-26, singleDirection: true, highBlocknumberSectionIds: null}
8079 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 249, speed: 40, numberOfBlocks:37, blockLength: 92, crossings: 12-12-21-22, singleDirection: false, highBlocknumberSectionIds: 67-782}
8189 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 332, speed: 36, numberOfBlocks:19, blockLength: 149, crossings: 7-1-14, singleDirection: false, highBlocknumberSectionIds: 499-889}
8298 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 88, speed: 3, numberOfBlocks:49, blockLength: 139, crossings: 44, singleDirection: false, highBlocknumberSectionIds: 242-648}
8407 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 76, speed: 26, numberOfBlocks:29, blockLength: 114, crossings: 21, singleDirection: false, highBlocknumberSectionIds: 202-722}
8517 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 441, speed: 10, numberOfBlocks:33, blockLength: 117, crossings: null, singleDirection: false, highBlocknumberSectionIds: 11-548}
8626 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 32, speed: 49, numberOfBlocks:45, blockLength: 142, crossings: 41-16-43, singleDirection: false, highBlocknumberSectionIds: 483-806}
8736 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 290, speed: 20, numberOfBlocks:3, blockLength: 122, crossings: 3-3-2, singleDirection: false, highBlocknumberSectionIds: 255-863}
8843 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 387, speed: 2, numberOfBlocks:6, blockLength: 51, crossings: 4-3-6, singleDirection: false, highBlocknumberSectionIds: 109-815}
8946 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 377, speed: 23, numberOfBlocks:46, blockLength: 66, crossings: null, singleDirection: true, highBlocknumberSectionIds: null}
9049 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 147, speed: 50, numberOfBlocks:23, blockLength: 148, crossings: 16, singleDirection: true, highBlocknumberSectionIds: null}
9155 [main] INFO  be.kdg.Simulator.ServiceCallers.RideRouter  - loadSection with info: Section: { sectionId: 363, speed: 27, numberOfBlocks:38, blockLength: 179, crossings: 25-37-5, singleDirection: false, highBlocknumberSectionIds: 407-975}
